#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ADRA1A	TBXA2R	9606.ENSP00000369960	9606.ENSP00000393333	0	0	0	0.583	0.068	0	0.400	0.106	0.456
ADRA1A	HTR2A	9606.ENSP00000369960	9606.ENSP00000437737	0	0	0	0.694	0.057	0	0	0.482	0.491
ADRA1A	PLCB3	9606.ENSP00000369960	9606.ENSP00000443631	0	0	0	0	0.065	0	0.500	0.083	0.533
ADRA1A	AGTR1	9606.ENSP00000369960	9606.ENSP00000398832	0	0	0	0.594	0.065	0.081	0.400	0.255	0.564
ADRA1A	GRK5	9606.ENSP00000369960	9606.ENSP00000376609	0	0	0	0	0	0.097	0.500	0.129	0.572
ADRA1A	GNG4	9606.ENSP00000369960	9606.ENSP00000398629	0	0	0	0	0	0.171	0.500	0.069	0.580
ADRA1B	GNA11	9606.ENSP00000306662	9606.ENSP00000078429	0	0	0	0	0.074	0.115	0.900	0.223	0.927
ADRA1B	KALRN	9606.ENSP00000306662	9606.ENSP00000240874	0	0	0	0	0.060	0	0.500	0	0.509
ADRA1B	PLCB2	9606.ENSP00000306662	9606.ENSP00000260402	0	0	0	0	0.067	0	0.500	0.259	0.624
ADRA1B	GNA15	9606.ENSP00000306662	9606.ENSP00000262958	0	0	0	0	0	0.115	0.650	0.263	0.752
ADRA1B	CYSLTR2	9606.ENSP00000306662	9606.ENSP00000282018	0	0	0	0	0.058	0	0.400	0.076	0.432
ADRA1B	GNAQ	9606.ENSP00000306662	9606.ENSP00000286548	0	0	0	0	0	0.115	0.900	0.752	0.976
ADRA1B	AVPR1A	9606.ENSP00000306662	9606.ENSP00000299178	0	0	0	0.573	0.043	0	0	0.423	0.424
ADRA1B	GNG8	9606.ENSP00000306662	9606.ENSP00000300873	0	0	0	0	0	0.120	0.500	0.087	0.563
ADRA1B	NPY1R	9606.ENSP00000306662	9606.ENSP00000354652	0	0	0	0.609	0.080	0	0	0.399	0.424
ADRA1B	CYSLTR1	9606.ENSP00000306662	9606.ENSP00000362401	0	0	0	0.590	0.058	0	0.400	0.076	0.432
ADRA1B	ARHGEF25	9606.ENSP00000306662	9606.ENSP00000335560	0	0	0	0	0.109	0	0.500	0	0.535
ADRA1B	GNG10	9606.ENSP00000306662	9606.ENSP00000363411	0	0	0	0	0	0.120	0.500	0.060	0.550
ADRA1B	AGTR1	9606.ENSP00000306662	9606.ENSP00000398832	0	0	0	0.579	0.092	0.081	0.400	0.230	0.563
ADRA1B	GNG4	9606.ENSP00000306662	9606.ENSP00000398629	0	0	0	0	0	0.171	0.500	0	0.567
ADRA1B	EDN1	9606.ENSP00000306662	9606.ENSP00000368683	0	0	0	0	0.067	0.128	0	0.510	0.567
ADRA1B	GNG12	9606.ENSP00000306662	9606.ENSP00000360021	0	0	0	0	0.095	0.120	0.500	0.052	0.572
ADRA1B	PLCB3	9606.ENSP00000306662	9606.ENSP00000443631	0	0	0	0	0.067	0	0.500	0.167	0.577
ADRA1B	GRK5	9606.ENSP00000306662	9606.ENSP00000376609	0	0	0	0	0.042	0.097	0.500	0.190	0.602
ADRA1B	GNG2	9606.ENSP00000306662	9606.ENSP00000334448	0	0	0	0	0	0.171	0.500	0.119	0.602
ADRA1B	PLCB1	9606.ENSP00000306662	9606.ENSP00000338185	0	0	0	0	0.067	0	0.500	0.301	0.645
ADRA1B	GNA14	9606.ENSP00000306662	9606.ENSP00000365807	0	0	0	0	0	0.115	0.650	0.159	0.716
ADRA1B	AGT	9606.ENSP00000306662	9606.ENSP00000355627	0	0	0	0	0.086	0	0.500	0.547	0.774
ADRA1B	TBXA2R	9606.ENSP00000306662	9606.ENSP00000393333	0	0	0	0	0.042	0	0.400	0.692	0.807
ADRA1B	ADRA1D	9606.ENSP00000306662	9606.ENSP00000368766	0	0	0	0.930	0.099	0.292	0.900	0.301	0.949
ADRA1B	ADRA1A	9606.ENSP00000306662	9606.ENSP00000369960	0	0	0.063	0.935	0.080	0.541	0.900	0.100	0.957
ADRA1D	GNA11	9606.ENSP00000368766	9606.ENSP00000078429	0	0	0	0	0.059	0.115	0.900	0.589	0.961
ADRA1D	KALRN	9606.ENSP00000368766	9606.ENSP00000240874	0	0	0	0	0	0	0.500	0.064	0.511
ADRA1D	PLCB2	9606.ENSP00000368766	9606.ENSP00000260402	0	0	0	0	0.067	0	0.500	0.216	0.602
ADRA1D	GNA15	9606.ENSP00000368766	9606.ENSP00000262958	0	0	0	0	0	0.115	0.650	0.140	0.710
ADRA1D	CYSLTR2	9606.ENSP00000368766	9606.ENSP00000282018	0	0	0	0	0.058	0	0.400	0.107	0.451
ADRA1D	GNAQ	9606.ENSP00000368766	9606.ENSP00000286548	0	0	0	0	0	0.115	0.900	0.830	0.983
ADRA1D	AVPR1A	9606.ENSP00000368766	9606.ENSP00000299178	0	0	0	0	0	0	0	0.479	0.479
ADRA1D	GNG8	9606.ENSP00000368766	9606.ENSP00000300873	0	0	0	0	0.044	0.120	0.500	0.087	0.564
ADRA1D	ADRA1B	9606.ENSP00000368766	9606.ENSP00000306662	0	0	0	0.930	0.099	0.292	0.900	0.301	0.949
ADRA1D	TAC1	9606.ENSP00000368766	9606.ENSP00000321106	0	0	0	0	0.064	0	0	0.395	0.410
ADRA1D	OXTR	9606.ENSP00000368766	9606.ENSP00000324270	0	0	0	0.582	0	0	0	0.514	0.514
ADRA1D	GNG2	9606.ENSP00000368766	9606.ENSP00000334448	0	0	0	0	0	0.171	0.500	0.119	0.602
ADRA1D	ARHGEF25	9606.ENSP00000368766	9606.ENSP00000335560	0	0	0	0	0.099	0	0.500	0.125	0.571
ADRA1D	PLCB1	9606.ENSP00000368766	9606.ENSP00000338185	0	0	0	0	0.067	0	0.500	0.236	0.612
ADRA1D	AGT	9606.ENSP00000368766	9606.ENSP00000355627	0	0	0	0	0.080	0	0.500	0.523	0.761
ADRA1D	GNG12	9606.ENSP00000368766	9606.ENSP00000360021	0	0	0	0	0.075	0.120	0.500	0.095	0.582
ADRA1D	CYSLTR1	9606.ENSP00000368766	9606.ENSP00000362401	0	0	0	0	0.058	0	0.400	0.090	0.441
ADRA1D	GNG10	9606.ENSP00000368766	9606.ENSP00000363411	0	0	0	0	0	0.120	0.500	0	0.541
ADRA1D	GNA14	9606.ENSP00000368766	9606.ENSP00000365807	0	0	0	0	0	0.115	0.650	0.158	0.716
ADRA1D	EDN1	9606.ENSP00000368766	9606.ENSP00000368683	0	0	0	0	0	0.128	0	0.490	0.536
ADRA1D	DRD1	9606.ENSP00000368766	9606.ENSP00000377353	0	0	0	0.770	0.080	0	0	0.424	0.448
ADRA1D	HTR2A	9606.ENSP00000368766	9606.ENSP00000437737	0	0	0	0.689	0.059	0	0	0.484	0.494
ADRA1D	GRK5	9606.ENSP00000368766	9606.ENSP00000376609	0	0	0	0	0	0.097	0.500	0.110	0.563
ADRA1D	GNG4	9606.ENSP00000368766	9606.ENSP00000398629	0	0	0	0	0	0.171	0.500	0.106	0.597
ADRA1D	PLCB3	9606.ENSP00000368766	9606.ENSP00000443631	0	0	0	0	0.067	0	0.500	0.262	0.626
ADRA1D	AGTR1	9606.ENSP00000368766	9606.ENSP00000398832	0	0	0	0.588	0.056	0.081	0.400	0.611	0.770
ADRA1D	TBXA2R	9606.ENSP00000368766	9606.ENSP00000393333	0	0	0	0	0.049	0	0.400	0.665	0.792
ADRA1D	ADRA1A	9606.ENSP00000368766	9606.ENSP00000369960	0	0	0	0.929	0.078	0	0.900	0.093	0.909
AGT	GNA11	9606.ENSP00000355627	9606.ENSP00000078429	0	0	0	0	0.062	0	0.500	0.204	0.594
AGT	BDKRB1	9606.ENSP00000355627	9606.ENSP00000216629	0	0	0	0	0	0	0.900	0.748	0.973
AGT	OXT	9606.ENSP00000355627	9606.ENSP00000217386	0	0	0	0	0.067	0	0.400	0.648	0.785
AGT	CCL2	9606.ENSP00000355627	9606.ENSP00000225831	0	0	0	0	0.044	0	0	0.728	0.729
AGT	KALRN	9606.ENSP00000355627	9606.ENSP00000240874	0	0	0	0	0.080	0	0.500	0	0.520
AGT	CHRM3	9606.ENSP00000355627	9606.ENSP00000255380	0	0	0	0	0.062	0	0.500	0.359	0.673
AGT	HTR2B	9606.ENSP00000355627	9606.ENSP00000258400	0	0	0	0	0	0	0.500	0.269	0.618
AGT	THBS1	9606.ENSP00000355627	9606.ENSP00000260356	0	0	0	0	0	0	0	0.425	0.425
AGT	PLCB2	9606.ENSP00000355627	9606.ENSP00000260402	0	0	0	0	0	0	0.500	0.160	0.562
AGT	GNA15	9606.ENSP00000355627	9606.ENSP00000262958	0	0	0	0	0	0	0.500	0.198	0.581
AGT	NPFF	9606.ENSP00000355627	9606.ENSP00000267017	0	0	0	0	0	0	0.400	0.153	0.470
AGT	CRH	9606.ENSP00000355627	9606.ENSP00000276571	0	0	0	0	0.060	0	0	0.669	0.675
AGT	CYSLTR2	9606.ENSP00000355627	9606.ENSP00000282018	0	0	0	0	0	0	0.500	0.108	0.534
AGT	GNAQ	9606.ENSP00000355627	9606.ENSP00000286548	0	0	0	0	0	0	0.500	0.929	0.962
AGT	PTGER1	9606.ENSP00000355627	9606.ENSP00000292513	0	0	0	0	0	0	0.500	0.241	0.604
AGT	AVPR1A	9606.ENSP00000355627	9606.ENSP00000299178	0	0	0	0	0	0	0.650	0.532	0.829
AGT	GNG8	9606.ENSP00000355627	9606.ENSP00000300873	0	0	0	0	0	0	0.500	0	0.499
AGT	GRM5	9606.ENSP00000355627	9606.ENSP00000306138	0	0	0	0	0.119	0	0.650	0.108	0.700
AGT	ADRA1B	9606.ENSP00000355627	9606.ENSP00000306662	0	0	0	0	0.086	0	0.500	0.547	0.774
AGT	TAC1	9606.ENSP00000355627	9606.ENSP00000321106	0	0	0	0	0.062	0	0.400	0.993	0.995
AGT	OXTR	9606.ENSP00000355627	9606.ENSP00000324270	0	0	0	0	0	0	0.500	0.223	0.594
AGT	GNG2	9606.ENSP00000355627	9606.ENSP00000334448	0	0	0	0	0	0	0.500	0	0.499
AGT	ARHGEF25	9606.ENSP00000355627	9606.ENSP00000335560	0	0	0	0	0.120	0	0.500	0.305	0.667
AGT	PLCB1	9606.ENSP00000355627	9606.ENSP00000338185	0	0	0	0	0.058	0	0.500	0.254	0.617
AGT	C5AR1	9606.ENSP00000355627	9606.ENSP00000347197	0	0	0	0	0	0	0.500	0.245	0.606
AGT	NPY1R	9606.ENSP00000355627	9606.ENSP00000354652	0	0	0	0	0.060	0	0.500	0.176	0.579
AGT	GRM3	9606.ENSP00000355627	9606.ENSP00000355316	0	0	0	0	0.112	0	0.650	0.060	0.682
AGT	QRFP	9606.ENSP00000355627	9606.ENSP00000485512	0	0	0	0	0	0	0.400	0	0.400
AGT	NPS	9606.ENSP00000355627	9606.ENSP00000381105	0	0	0	0	0	0	0.400	0.085	0.427
AGT	NMS	9606.ENSP00000355627	9606.ENSP00000366061	0	0	0	0	0	0	0.400	0.142	0.463
AGT	GNG10	9606.ENSP00000355627	9606.ENSP00000363411	0	0	0	0	0	0	0.500	0	0.499
AGT	GNG12	9606.ENSP00000355627	9606.ENSP00000360021	0	0	0	0	0.062	0	0.500	0	0.510
AGT	LTB4R2	9606.ENSP00000355627	9606.ENSP00000445772	0	0	0	0	0	0	0.500	0.097	0.529
AGT	GNG4	9606.ENSP00000355627	9606.ENSP00000398629	0	0	0	0	0.105	0	0.500	0	0.533
AGT	NPY5R	9606.ENSP00000355627	9606.ENSP00000423917	0	0	0	0	0	0	0.500	0.110	0.535
AGT	TACR2	9606.ENSP00000355627	9606.ENSP00000362403	0	0	0	0	0	0	0.500	0.124	0.543
AGT	GNA14	9606.ENSP00000355627	9606.ENSP00000365807	0	0	0	0	0.059	0	0.500	0.117	0.548
AGT	CYSLTR1	9606.ENSP00000355627	9606.ENSP00000362401	0	0	0	0	0	0	0.500	0.187	0.576
AGT	HRH1	9606.ENSP00000355627	9606.ENSP00000380247	0	0	0	0	0	0	0.500	0.215	0.590
AGT	PLCB3	9606.ENSP00000355627	9606.ENSP00000443631	0	0	0	0	0	0	0.500	0.230	0.598
AGT	HTR2A	9606.ENSP00000355627	9606.ENSP00000437737	0	0	0	0	0.074	0	0.500	0.258	0.626
AGT	GRK5	9606.ENSP00000355627	9606.ENSP00000376609	0	0	0	0	0	0	0.500	0.298	0.634
AGT	TBXA2R	9606.ENSP00000355627	9606.ENSP00000393333	0	0	0	0	0	0	0.500	0.402	0.688
AGT	PTGFR	9606.ENSP00000355627	9606.ENSP00000359793	0	0	0	0	0.059	0	0.650	0.180	0.706
AGT	PDYN	9606.ENSP00000355627	9606.ENSP00000440185	0	0	0	0	0.067	0	0.500	0.446	0.718
AGT	AVPR1B	9606.ENSP00000355627	9606.ENSP00000356094	0	0	0	0	0	0	0.650	0.248	0.725
AGT	CCN2	9606.ENSP00000355627	9606.ENSP00000356954	0	0	0	0	0.085	0	0	0.727	0.740
AGT	ADRA1D	9606.ENSP00000355627	9606.ENSP00000368766	0	0	0	0	0.080	0	0.500	0.523	0.761
AGT	ADRA1A	9606.ENSP00000355627	9606.ENSP00000369960	0	0	0	0	0.042	0	0.500	0.559	0.770
AGT	AVP	9606.ENSP00000355627	9606.ENSP00000369647	0	0	0	0	0.109	0	0.400	0.720	0.837
AGT	POMC	9606.ENSP00000355627	9606.ENSP00000384092	0	0	0	0	0	0	0.500	0.785	0.887
AGT	NPPA	9606.ENSP00000355627	9606.ENSP00000365663	0	0	0	0	0.042	0	0	0.948	0.948
AGT	EDN1	9606.ENSP00000355627	9606.ENSP00000368683	0	0	0	0	0	0	0.400	0.926	0.953
AGT	BDKRB2	9606.ENSP00000355627	9606.ENSP00000450482	0	0	0	0	0.062	0	0.900	0.900	0.989
AGT	AGTR1	9606.ENSP00000355627	9606.ENSP00000398832	0	0	0	0	0.060	0.994	0.900	0.999	0.999
AGTR1	GNA11	9606.ENSP00000398832	9606.ENSP00000078429	0	0	0	0	0	0.115	0.900	0.398	0.942
AGTR1	BDKRB1	9606.ENSP00000398832	9606.ENSP00000216629	0	0	0	0.804	0	0	0.400	0.233	0.520
AGTR1	OXT	9606.ENSP00000398832	9606.ENSP00000217386	0	0	0	0	0	0	0.500	0.286	0.628
AGTR1	CCL2	9606.ENSP00000398832	9606.ENSP00000225831	0	0	0	0	0.068	0	0	0.572	0.584
AGTR1	KALRN	9606.ENSP00000398832	9606.ENSP00000240874	0	0	0	0	0.042	0	0.500	0	0.500
AGTR1	CHRM3	9606.ENSP00000398832	9606.ENSP00000255380	0	0	0	0.600	0	0	0.400	0.439	0.649
AGTR1	HTR2B	9606.ENSP00000398832	9606.ENSP00000258400	0	0	0	0.591	0.056	0.303	0.400	0.434	0.746
AGTR1	PLCB2	9606.ENSP00000398832	9606.ENSP00000260402	0	0	0	0	0	0	0.500	0.070	0.515
AGTR1	GNA15	9606.ENSP00000398832	9606.ENSP00000262958	0	0	0	0	0	0.115	0.650	0.178	0.723
AGTR1	NPFF	9606.ENSP00000398832	9606.ENSP00000267017	0	0	0	0	0	0	0.500	0.125	0.543
AGTR1	CYSLTR2	9606.ENSP00000398832	9606.ENSP00000282018	0	0	0	0.708	0	0	0.400	0.052	0.406
AGTR1	GNAQ	9606.ENSP00000398832	9606.ENSP00000286548	0	0	0	0	0.047	0.346	0.900	0.971	0.997
AGTR1	PTGER1	9606.ENSP00000398832	9606.ENSP00000292513	0	0	0	0	0	0	0.400	0.239	0.524
AGTR1	AVPR1A	9606.ENSP00000398832	9606.ENSP00000299178	0	0	0	0.584	0.102	0	0.400	0.442	0.673
AGTR1	GNG8	9606.ENSP00000398832	9606.ENSP00000300873	0	0	0	0	0	0.120	0.500	0	0.541
AGTR1	GRM5	9606.ENSP00000398832	9606.ENSP00000306138	0	0	0	0	0	0	0.400	0.165	0.477
AGTR1	ADRA1B	9606.ENSP00000398832	9606.ENSP00000306662	0	0	0	0.579	0.092	0.081	0.400	0.230	0.563
AGTR1	TAC1	9606.ENSP00000398832	9606.ENSP00000321106	0	0	0	0	0.047	0	0.500	0.359	0.667
AGTR1	OXTR	9606.ENSP00000398832	9606.ENSP00000324270	0	0	0	0.568	0.055	0	0.400	0.168	0.487
AGTR1	GNG2	9606.ENSP00000398832	9606.ENSP00000334448	0	0	0	0	0.042	0.120	0.500	0	0.541
AGTR1	ARHGEF25	9606.ENSP00000398832	9606.ENSP00000335560	0	0	0	0	0.060	0	0.500	0.186	0.584
AGTR1	PLCB1	9606.ENSP00000398832	9606.ENSP00000338185	0	0	0	0	0	0	0.500	0.201	0.583
AGTR1	C5AR1	9606.ENSP00000398832	9606.ENSP00000347197	0	0	0	0.716	0	0	0.500	0.087	0.523
AGTR1	NPY1R	9606.ENSP00000398832	9606.ENSP00000354652	0	0	0	0.637	0.127	0	0.500	0.106	0.575
AGTR1	AGT	9606.ENSP00000398832	9606.ENSP00000355627	0	0	0	0	0.060	0.994	0.900	0.999	0.999
AGTR1	AVPR1B	9606.ENSP00000398832	9606.ENSP00000356094	0	0	0	0.582	0.055	0	0.400	0.258	0.542
AGTR1	CCN2	9606.ENSP00000398832	9606.ENSP00000356954	0	0	0	0	0.074	0	0	0.479	0.497
AGTR1	PTGFR	9606.ENSP00000398832	9606.ENSP00000359793	0	0	0	0	0.084	0.322	0.400	0.487	0.783
AGTR1	GNG12	9606.ENSP00000398832	9606.ENSP00000360021	0	0	0	0	0.072	0.120	0.500	0	0.556
AGTR1	GNAS	9606.ENSP00000398832	9606.ENSP00000360141	0	0	0	0	0	0.142	0.650	0.187	0.734
AGTR1	CYSLTR1	9606.ENSP00000398832	9606.ENSP00000362401	0	0	0	0.729	0	0	0.400	0.073	0.420
AGTR1	TACR2	9606.ENSP00000398832	9606.ENSP00000362403	0	0	0	0.610	0.043	0.045	0.400	0.050	0.409
AGTR1	GNG10	9606.ENSP00000398832	9606.ENSP00000363411	0	0	0	0	0	0.120	0.500	0.161	0.598
AGTR1	NPPA	9606.ENSP00000398832	9606.ENSP00000365663	0	0	0	0	0	0	0	0.711	0.711
AGTR1	GNA14	9606.ENSP00000398832	9606.ENSP00000365807	0	0	0	0	0.044	0.115	0.650	0.366	0.787
AGTR1	NMS	9606.ENSP00000398832	9606.ENSP00000366061	0	0	0	0	0	0	0.500	0	0.499
AGTR1	EDN1	9606.ENSP00000398832	9606.ENSP00000368683	0	0	0	0	0	0.128	0.500	0.785	0.898
AGTR1	ADRA1D	9606.ENSP00000398832	9606.ENSP00000368766	0	0	0	0.588	0.056	0.081	0.400	0.611	0.770
AGTR1	AVP	9606.ENSP00000398832	9606.ENSP00000369647	0	0	0	0	0	0	0.650	0.584	0.848
AGTR1	ADRA1A	9606.ENSP00000398832	9606.ENSP00000369960	0	0	0	0.594	0.065	0.081	0.400	0.255	0.564
AGTR1	GRK5	9606.ENSP00000398832	9606.ENSP00000376609	0	0	0	0	0.043	0.333	0.500	0.278	0.739
AGTR1	HRH1	9606.ENSP00000398832	9606.ENSP00000380247	0	0	0	0.569	0	0	0.400	0.395	0.621
AGTR1	NPS	9606.ENSP00000398832	9606.ENSP00000381105	0	0	0	0	0	0	0.500	0	0.499
AGTR1	POMC	9606.ENSP00000398832	9606.ENSP00000384092	0	0	0	0	0	0.094	0.500	0.593	0.799
AGTR1	TBXA2R	9606.ENSP00000398832	9606.ENSP00000393333	0	0	0	0	0	0	0.400	0.326	0.578
AGTR1	GNG4	9606.ENSP00000398832	9606.ENSP00000398629	0	0	0	0	0	0.120	0.500	0	0.541
AGTR1	LTB4R2	9606.ENSP00000398832	9606.ENSP00000445772	0	0	0	0.647	0	0	0.400	0.051	0.406
AGTR1	HTR2A	9606.ENSP00000398832	9606.ENSP00000437737	0	0	0	0.581	0	0	0.400	0.116	0.446
AGTR1	QRFP	9606.ENSP00000398832	9606.ENSP00000485512	0	0	0	0	0	0	0.500	0	0.499
AGTR1	NPY5R	9606.ENSP00000398832	9606.ENSP00000423917	0	0	0	0	0.064	0	0.500	0.095	0.539
AGTR1	PLCB3	9606.ENSP00000398832	9606.ENSP00000443631	0	0	0	0	0	0	0.500	0.163	0.563
AGTR1	PDYN	9606.ENSP00000398832	9606.ENSP00000440185	0	0	0	0	0	0	0.500	0.220	0.593
AGTR1	BDKRB2	9606.ENSP00000398832	9606.ENSP00000450482	0	0	0	0.762	0.067	0.287	0.400	0.945	0.975
ALK	GNA11	9606.ENSP00000373700	9606.ENSP00000078429	0	0	0	0	0	0	0	0.583	0.583
ALK	THBS1	9606.ENSP00000373700	9606.ENSP00000260356	0	0	0	0	0	0.098	0	0.491	0.522
ALK	GNAQ	9606.ENSP00000373700	9606.ENSP00000286548	0	0	0	0	0	0	0	0.540	0.540
ALK	GNAS	9606.ENSP00000373700	9606.ENSP00000360141	0	0	0	0	0.073	0.067	0	0.579	0.604
ALK	KIRREL3	9606.ENSP00000373700	9606.ENSP00000435466	0	0	0	0	0	0.081	0	0.429	0.452
ARHGEF25	GNA11	9606.ENSP00000335560	9606.ENSP00000078429	0	0	0	0	0.084	0	0.500	0.433	0.718
ARHGEF25	BDKRB1	9606.ENSP00000335560	9606.ENSP00000216629	0	0	0	0	0.044	0	0.500	0	0.501
ARHGEF25	OXT	9606.ENSP00000335560	9606.ENSP00000217386	0	0	0	0	0	0	0.500	0	0.499
ARHGEF25	CHRM3	9606.ENSP00000335560	9606.ENSP00000255380	0	0	0	0	0.062	0	0.500	0	0.510
ARHGEF25	HTR2B	9606.ENSP00000335560	9606.ENSP00000258400	0	0	0	0	0.044	0	0.500	0	0.501
ARHGEF25	GNA15	9606.ENSP00000335560	9606.ENSP00000262958	0	0	0	0	0.042	0	0.500	0.475	0.726
ARHGEF25	NPFF	9606.ENSP00000335560	9606.ENSP00000267017	0	0	0	0	0.049	0	0.500	0	0.504
ARHGEF25	CYSLTR2	9606.ENSP00000335560	9606.ENSP00000282018	0	0	0	0	0	0	0.500	0.133	0.547
ARHGEF25	GNAQ	9606.ENSP00000335560	9606.ENSP00000286548	0	0	0	0	0	0.900	0.500	0.948	0.997
ARHGEF25	PTGER1	9606.ENSP00000335560	9606.ENSP00000292513	0	0	0	0	0	0	0.500	0	0.499
ARHGEF25	AVPR1A	9606.ENSP00000335560	9606.ENSP00000299178	0	0	0	0	0.063	0	0.500	0	0.511
ARHGEF25	GNG8	9606.ENSP00000335560	9606.ENSP00000300873	0	0	0	0	0	0	0.500	0	0.499
ARHGEF25	GRM5	9606.ENSP00000335560	9606.ENSP00000306138	0	0	0	0	0.107	0	0.500	0	0.534
ARHGEF25	ADRA1B	9606.ENSP00000335560	9606.ENSP00000306662	0	0	0	0	0.109	0	0.500	0	0.535
ARHGEF25	TAC1	9606.ENSP00000335560	9606.ENSP00000321106	0	0	0	0	0.082	0	0.500	0	0.521
ARHGEF25	OXTR	9606.ENSP00000335560	9606.ENSP00000324270	0	0	0	0	0.063	0	0.500	0	0.511
ARHGEF25	GNG2	9606.ENSP00000335560	9606.ENSP00000334448	0	0	0	0	0.042	0	0.500	0	0.500
ARHGEF25	PLCB3	9606.ENSP00000335560	9606.ENSP00000443631	0	0	0	0	0.042	0	0	0.419	0.419
ARHGEF25	AVP	9606.ENSP00000335560	9606.ENSP00000369647	0	0	0	0	0	0	0.500	0	0.499
ARHGEF25	QRFP	9606.ENSP00000335560	9606.ENSP00000485512	0	0	0	0	0	0	0.500	0	0.499
ARHGEF25	CYSLTR1	9606.ENSP00000335560	9606.ENSP00000362401	0	0	0	0	0	0	0.500	0	0.499
ARHGEF25	NMS	9606.ENSP00000335560	9606.ENSP00000366061	0	0	0	0	0	0	0.500	0	0.499
ARHGEF25	LTB4R2	9606.ENSP00000335560	9606.ENSP00000445772	0	0	0	0	0	0	0.500	0	0.499
ARHGEF25	ADRA1A	9606.ENSP00000335560	9606.ENSP00000369960	0	0	0	0	0	0	0.500	0	0.499
ARHGEF25	NPS	9606.ENSP00000335560	9606.ENSP00000381105	0	0	0	0	0	0	0.500	0	0.499
ARHGEF25	GNG10	9606.ENSP00000335560	9606.ENSP00000363411	0	0	0	0	0	0	0.500	0	0.499
ARHGEF25	GNG4	9606.ENSP00000335560	9606.ENSP00000398629	0	0	0	0	0.042	0	0.500	0	0.500
ARHGEF25	TACR2	9606.ENSP00000335560	9606.ENSP00000362403	0	0	0	0	0.056	0	0.500	0	0.507
ARHGEF25	AVPR1B	9606.ENSP00000335560	9606.ENSP00000356094	0	0	0	0	0.063	0	0.500	0	0.511
ARHGEF25	PTGFR	9606.ENSP00000335560	9606.ENSP00000359793	0	0	0	0	0.064	0	0.500	0	0.511
ARHGEF25	HTR2A	9606.ENSP00000335560	9606.ENSP00000437737	0	0	0	0	0.072	0	0.500	0	0.516
